882	在糖水中加少量盐，尝起来会怎样？	 更甜	 变咸	 变苦	 blank	1
883	景泰蓝是中国什么地方的特种工艺？	 北京	 江西	 苏州	 blank	1
884	传说周文王在哪创造的《周易》？	 咸阳	 信阳	 安阳	 blank	3
885	墨鱼在水中游泳的方向是什么方向？	 向后	 向前	 向左	 blank	1
886	我国云南阿昌族庆中秋节的活动是？	 走月	 行月	 跳月	 blank	3
887	曾经在NBA火箭队的中国球星是？	 姚明	 姚暗	 姚晨	 blank	1
888	昆虫中对人类危害最大的是哪一种？	 蚊子	 苍蝇	 蟑螂	 blank	1
889	中国什么节气流行禁杀五毒的习俗？	 惊蛰	 谷雨	 立夏	 blank	2
890	“烧饼”是哪一个国家特有的面饼？	 英国	 中国	 法国	 blank	2
891	蜜蜂为什么认识回家的路？	 和狗一样有嗅觉	 利用空间再现图像	 利用气味辨别	 blank	2
892	“茶楼酒肆”中的“肆”是指什么？	 幡	 店铺	 招牌	 blank	2
893	胃溃疡是指人体哪个器官出现破洞？	 大肠	 胃	 肾脏	 blank	2
894	我国是在哪个时期进入奴隶社会的？	 夏	 商	 战国	 blank	1
895	中国是在第几届奥运会首次参加的？	8	9	10	 blank	3
896	《越女剑》书中主角的武器是什么？	 刀	 剑	 竹棒	 blank	3
897	灵儿死后逍遥流下了什么颜色的泪？	 红	 和一般的泪一样	 银	 blank	1
898	摩登舞是体育舞蹈比赛中的一个项目群，下列不属于摩登舞的是？	 爵士舞	 狐步	 维也纳华尔兹	 blank	1
899	有一个白痴坐飞机，把飞机上的马桶拆下来，往外丢，猜为什么？	 白痴不解释	 危机的马桶坏了	 外面有坏人？	 blank	1
900	诗句“长风破浪会有时，直挂云帆济沧海”是哪首诗的最后一句？	 《静夜思》	 《早发白帝城》	 《行路难》	 blank	3
901	德国突袭波兰后，英法作为盟国对德宣战是根据什么跳月的规定？	 国联章程	 英法波同盟条约	 洛迦诺公约	 blank	3
902	《笑傲江湖》这首曲子中，有一大段是根据哪首古曲改变的？	 《十面埋伏》	 《高山流水》	 《广陵散》	 blank	3
903	年期新四军军部领导人确定新四军成立纪念日是哪一天？	 8月1日	 10月12日	 7月17日	 blank	2
904	常用的美术字体有行楷美术字、隶属美术字、魏碑美术字和什么？	 姚体美术字	 糖体美术字	 李体美术字	 blank	1
905	澳门政府于1999年哪天由葡萄牙移交至中华人民共和国？	 12月20日	 12月31日	 12月21日	 blank	1
906	年6月3日，中国建造的第一艘护卫舰正式命名为什么？	 “昆明”号	 “长江”号	 “洛阳”号	 blank	1
907	罗伯特德尼罗凭借在哪部电影中的出色演出称为了奥斯卡影帝？	 美国往事	 赌城风云	 愤怒的公牛	 blank	3
908	“泗水文章昭日月，杏坛礼乐冠华夷”中的“杏坛”指的是什么？	 孔子讲学的地方	 孔子住的地方	 孔子吃饭的地方	 blank	1
909	二战结束以来规模最大、参战国家最多的高技术战争是哪次战争？	 越南战争	 科索沃战争	 第一次海湾战争	 blank	3
910	历史上首次由螺旋桨飞机击落喷气式飞机的战斗发生在哪次战争？	 朝鲜战争	 海湾战争	 第一次中东战争	 blank	1
911	平时开车时经常说的60迈/时，请问60迈/时是指多少公里？	 60公里/时	 100公里/时	 96公里/时	 blank	3
912	世界上第一个足球协会成立于1863年，请问是哪个足球协会？	 英格兰足球协会	 巴西足球协会	 德国足球协会	 blank	1
913	据《不列颠百科全书》所载，迄今为止世界上最大的百科全书是？	 《四库全书》	 《新华字典》	 《永乐大典》	 blank	3
914	因咬断体温表而误服入水银时，可立即服下什么食物以防止中毒？	 馒头、煎饼	 生鸡蛋、牛奶	 橘子、圣女果	 blank	2
915	美国是第一个成功登陆月球的国家，成功登陆的宇宙飞船名称是？	 阿波罗9号	 阿波罗11号	 阿波罗14号	 blank	2
916	地处黄河河套内，行政上属于内蒙古自治区的高原名称叫做什么？	 呼伦贝尔高原	 阿拉善高原	 鄂尔多斯高原	 blank	1
917	日本有史以来最大的战列舰“大和”号是在什么战役中被击沉的？	 中途岛战役	 冲绳战役	 阿布基尔海战	 blank	2
918	希腊神话当中的大地之神，同时也是宙斯的祖母，叫做什么名字？	 盖亚	 乌拉诺斯	 雅特罗波斯	 blank	1
919	世界上八大奇迹之一“亚历山大港灯塔”的建造地点在哪个国家？	 科威特	 埃及	 沙特阿拉伯	 blank	2
920	目前世界上最大的开花植物是巨型紫藤，请问它生长在什么地方？	 美国加利福尼亚	 俄罗斯莫斯科	 中国云南	 blank	1
921	战争作为人类社会发展到一定历史阶段的特殊社会规律，产生于？	 外星人早期	 原始社会末期	 宇宙早期	 blank	2
922	电影《铁达尼号》里女主角在剧中接受了一条项链叫做什么名字？	 海洋之心	 伊希娜之心	 天使之心	 blank	1
923	依照西方习俗，戒指戴在哪只手的哪根手指上表示“正在热恋”？	 左手无名指	 右手中指	 左手中指	 blank	3
924	《地道战》、《小兵张嘎》等电影故事主要取材于哪一历史时期？	 北伐战争	 解放战争	 抗日战争	 blank	3
925	采用惯性制导方式的中远程导弹，一般适用于攻击的是什么目标？	 运动目标	 显性目标	 隐形目标	 blank	1
926	中国现存的三大古建筑群分别为承德避暑山庄、曲阜孔庙和什么？	 北京故宫	 泰山岱庙	 西安古城	 blank	1
927	在哪一年的冠军联赛中同时有三支西班牙俱乐部同时进入半决赛？	2002	2003	2001	 blank	1
928	战役中，呗陈毅元帅称作“人民群众用小车推出来的”是哪一次？	 淮海战役	 辽沈战役	 平津战役	 blank	1
929	使用电力发动，在道路上不依赖固定轨道行驶的公共交通工具是？	 充电车	 有轨电车	 无轨电车	 blank	3
930	韩国总统卢武铉曾经给哪位艺人颁发了“21世纪优秀人才奖”？	 文根英	 金喜善	 rain	 blank	1
931	中国正式确立的第一面国旗是在晚清时期才诞生的，是谁决定的？	 陆皓东	 孙中山	 慈禧太后	 blank	3
932	《小李飞刀》中，“兵器谱”前10位的哪一个人死于阿飞之手？	 伊哭	 郭嵩阳	 上官金虹	 blank	1
933	在金庸小说中“藕色菱洲见玉颜，王孙公子疑似山”指的是谁？	 段誉	 陆小凤	 灭绝师太	 blank	1
934	有一个人，他是你父母生的，但他却不是你的兄弟姐妹，他是谁？	 你的克隆	 你的孪生	 你自己	 blank	3
935	《射雕英雄传》中“南帝北丐中神通”中的“中神通”是哪一位？	 王重阳	 一灯大师	 周伯通	 blank	1
936	在金庸小说中，“旭日东升天下闻，葵花灿灿断人魂”说的是谁？	 东方不败	 令狐冲	 江小鱼	 blank	1
937	在金庸小说中，“旷世豪杰遭奇恨，血仇难报怨天人”指的是谁？	 金毛狮王	 陆小凤	 江小鱼	 blank	1
938	在金庸小说中“每待瑶台萱草来，病身千里送父怀”指的是谁？	 杨不悔	 陆小凤	 楚留香	 blank	1
939	在金庸小说中“莠木难栖疾难康，玉陨乡野孤托谁”指的是谁？	 陆小凤	 江小鱼	 穆念慈	 blank	3
940	书法中的书圣是王羲之，当时有人与他齐名并称“二王”是谁？	 王徽之	 王玄之	 王献之	 blank	3
941	年第27届悉尼奥林匹克运动会中国获得了多少枚金牌？	 27块	 28块	 29块	 blank	2
942	在金庸小说中“江山想像痴魂里，玉殿虚无荒野中”指的是谁？	 江小鱼	 慕容复	 楚留香	 blank	2
943	《侠客行》中谁承诺“如果有人得到玄铁令就满足他三个条件”？	 丁不三	 丁不四	 谢烟客	 blank	3
944	在金庸小说总“身为执法实是凶，竟因狐媚丧天良”指的是谁？	 白世镜	 陆小凤	 韦小宝	 blank	1
945	截止2010年4月25日中国已经成为世界银行第几大股东国？	 第三大	 第四大	 第五大	 blank	1
946	萧峰于少室山英雄大会上，以一敌三的三维对手中，不包括何人？	 段延庆	 慕容复	 丁春秋	 blank	1
947	以现在所知道资料，太阳系八大行星中距离太阳最远的是哪一颗？	 天王星	 海王星	 冥王星	 blank	2
948	关羽为什么在赤壁之战后放走势单力薄的曹操？	 头脑发热	 报昔日之恩	 与张辽之交	 blank	2
949	五四运动后的新文化运动的性质属于什么主义？	 民主主义	 新民主主义	 旧民主主义	 blank	2
950	在耐力素质锻炼中，常采用的越野跑属于什么？	 比赛法	 重复练习法	 变换练习法	 blank	2
951	古代文学点集中，不属于儒家经典的是哪一部？	 《春秋》	 《大学》	 《道德经》	 blank	3
952	《飞狐外传》中胡斐在聚英楼赢得了什么东西？	 宝刀一口	 一座豪宅	 胡家的刀谱	 blank	2
953	在下列历史事件中，导致王朝更替的是哪一项？	 牧野之战	 安史之乱	 土木堡之变	 blank	1
954	《天竺国招亲降玉兔》故事中，谁收服了玉兔？	 嫦娥	 观音菩萨	 哪吒三太子	 blank	1
955	迪斯尼动画“美女与野兽”的主题曲是谁唱的？	 恩雅	 斯帕克斯	 惠妮休斯顿	 blank	2
956	下列哪一部并非英国文学家莎士比亚的作品？	 梁山伯与祝英台	 李尔王	 威尼斯商人	 blank	1
957	为了防止追尾，选择跟车时可以跟随哪种车辆？	 车速稳定的车	 出租车	 新手开的车	 blank	1
958	“刘三姐”是我国哪个少数民族民间传说中的人物？	 白族	 瑶族	 壮族	 blank	3
959	《唱支山歌给党听》这首歌是哪部电影的插曲？	 雷锋	 鸡毛信	 洪湖赤卫队	 blank	1
960	以下球类项目中上场队员人数最多的是哪一种？	 水球	 手球	 英式橄榄球	 blank	3
961	以下是科幻文学与主流文学不同之处是哪一个？	 情节宏大	 叙事视角超越人类	 充满幻想	 blank	2
962	覆盖着地球上面积最大的热带雨林是什么地方？	 亚马逊河流域	 中国云南地区	 非洲地区	 blank	1
963	下列哪个岛国不是欧洲国家？	 爱尔兰	 马尔代夫	 冰岛	 blank	2
964	世界上第一个在太空行走的男宇航员是哪一位？	 阿姆斯特朗	 艾伦谢泼德	 列昂诺夫	 blank	3
965	当哥伦布一只脚迈上新大陆后，紧接着做什么？	 收集黄金	 迈上另一只脚	 占领地盘	 blank	2
966	中国现代文学史上的第一部白话小说是哪一部？	 《呐喊》	 《狂人日记》	 《彷徨》	 blank	2
967	成年人的鼻子一天要处理大约多少公升的空气？	 两千公升	 一万四千公升	 一万公升	 blank	2
968	推广使用低硫低灰优质煤是为了控制什么污染？	 海洋污染	 煤烟型污染	 工业污染	 blank	2
969	下列哪位是日本战国大名“毛利元就”的儿子？	 吉川元春	 毛利小五郎	 吉川富郎	 blank	1
970	击败拿破仑的滑铁卢战役是反法联军指挥官是？	 瓦苏瓦涅	 威灵顿将军	 蒙哥马利	 blank	2
971	《死神》中护廷十三队中的第六番队副队长是？	 市丸银	 阿散井恋次	 志波空鹤	 blank	2
972	选项中的场景《达芬奇密码》中出现过的有？	 卢浮宫	 克里姆林宫	 白金汉宫	 blank	1
973	中国名著《西游记》中，猪八戒原来的职位是？	 卷帘大将军	 善财童子	 天蓬元帅	 blank	3
974	《火影忍者》男主角他老实手里捧的书叫什么？	 四神天地书	 原兽文书	 亲热天堂	 blank	3
975	“红樱5”导弹，是中国自行研制的哪种导弹？	 反坦克导弹	 防空导弹	 反舰导弹	 blank	2
976	乐队披头四的成员哪一位在1980年被暗杀？	 保罗麦卡尼	 林哥史达	 约翰连侬	 blank	3
977	相传吸血鬼德古拉是出现在下列哪个欧洲地区？	 阿尔巴尼亚	 突尼西亚	 罗马尼亚	 blank	3
978	中国乒乓球队在哪届世乒赛中包揽了全部冠军？	 第34届	 第36届	 第38届	 blank	2
979	些列哪一个比喻假借公事为名，报复私人恩怨？	 公报私仇	 私报公仇	 公事公办	 blank	1
980	公马跑的比母马快，猜一个成语？	 龙马精神	 万马奔腾	 快马如鞭	 blank	3
981	可以促进人体胃肠吸收钙的重要物质是哪一种？	 维生素d	 维生素b	 维生素c	 blank	1
982	第一次世界大战中法国于哪一年发动春季攻势？	1917	1918	1919	 blank	1
983	西方列强对中国的侵略，首先和主要的是？	 政治控制	 军事侵略	 经济掠夺	 blank	2
984	《火影忍者》“雷影”是哪个村的忍者的称号？	 云忍者村	 砂忍者村	 雾忍者村	 blank	1
985	著名球评家“阿叔”林尚义，毕业于哪间大学？	 中文大学	 香港大学	 东亚大学	 blank	1
986	_2012年奥运会开幕的时间是（北京时间）？	 7月26日	 7月27日	 7月28日	 blank	3
987	中国古代寿称中，“女子十五岁”被称为什么？	 碧玉年华	 及笄之年	 桃李之年	 blank	2
988	《鸳鸯刀》中太岳四侠中老二的绰号是什么？	 烟霞神龙	 双掌开碑	 流星赶月	 blank	2
989	新中国成立后，第一次参加奥运会是在哪一年？	 1952年	 1956年	 1980年	 blank	1
990	朱尔斯雷米特什么时候当选为国际足联主席？	 1921-7-1	 1921-3-1	 1919-2-1	 blank	2
991	帽子脏了要翻面再戴，猜一个成语？	 削足适履	 张冠李戴	 冠冕堂皇	 blank	2
992	中国第一艘核潜艇是哪一年在海军开始服役的？	 1973年	 1974年	 1975年	 blank	2
993	二战甲级战犯东条英机是哪一年被执行绞刑的？	2001	1948	1999	 blank	2
994	标志着抗日战争爆发的卢沟桥事变是在哪一年？	 1935年	 1936年	 1937年	 blank	3
995	和平解放北平是在解放战争三大战役中哪一次？	 辽沈战役	 淮海战役	 平津战役	 blank	3
996	《鸳鸯刀》中太岳四侠中的老三的绰号是什么？	 烟霞神龙	 流星赶月	 双掌开碑	 blank	2
997	大脑中的海马结构，主要是处理哪方面的能力？	 五感接受	 记忆能力	 思考能力	 blank	2
998	人体呼吸系统的组成是？	 呼吸道和肺	 气管和肺	 气管和支气管	 blank	1
999	中国第一长洞是？	 王屋山洞	 双河洞	 青城山洞	 blank	2
1000	世界电影中最高奖项是？	 金鸡奖	 金鹰奖	 奥斯卡金像奖	 blank	3
1001	怎么很好的治疗肩周炎？	 用电吹风对肩部吹	 用湿毛巾敷肩膀上	 做肩部运动	 blank	1
1002	怎么让蜡烛不“流泪”？	 蜡烛到冰箱里冷冻	 把蜡烛放在水里	 用纸包起来	 blank	1
1003	哪项不是铁人三项之一？	 攀岩	 天然水域游泳	 公路自行车	 blank	1
1004	世界上最长的致命蛇是？	 东部钻背响尾蛇	 白唇竹叶青	 舟山眼镜蛇	 blank	1
1005	世界上最长的海峡是哪里？	 莫桑比克海峡	 马六甲海峡	 阿拉斯海峡	 blank	1
1006	我国第一部有声影片是？	 《四郎探母》	 《定军山》	 《林则徐》	 blank	1
1007	世界上最大的葡萄树是？	 英格兰葡萄树	 巴西葡萄树	 越南葡萄树	 blank	1
1008	新一（柯南）的生日是？	 5月1日	 5月4日	 5月5日	 blank	2
1009	我国最早的神话小说是？	 《山海经》	 《古镜记》	 《搜神记》	 blank	3
1010	石油被人们赞誉为什么？	 工业的血液	 液体的金子	 黑色的钻石	 blank	1
1011	养生保健的第一要务是什么？	 吃饱喝足	 多做运动	 睡眠充足	 blank	3
1012	法国的国庆日是哪一天？	 5月5日	 7月14日	 8月5日	 blank	2
1013	《连城诀》原名叫什么？	 《素心剑》	 《玉心剑》	 《玉女剑》	 blank	1
1014	五四运动爆发于哪一年？	 1918年	 1919年	 1920年	 blank	2
1015	不属于中国四大佛山的是？	 普陀山	 武当山	 九华山	 blank	2
1016	杨过自创的武功叫？	 失魂落魄拳	 悲从中来剑	 黯然销魂掌	 blank	3
1017	北京话“坚果儿”是指？	 树上的果子	 漂亮的姑娘	 很深的胡同	 blank	2
1018	白日依山尽的下半句是？	 黄河入河流	 黄河还真黄	 黄河入海流	 blank	3
1019	标准女排的球网有多高？	 2.15米	 2.34米	 2.24米	 blank	3
1020	发烧是不宜喝什么饮料？	 茶类饮料	 果汁类饮料	 碳酸类饮料	 blank	1
1021	世界上最大的盆地是？	 刚果盆地	 扎伊尔盆地	 塔里木盆地	 blank	1
1022	唐僧取经的最后一难是？	 出城逢虎	 平顶山遇魔	 通天河落水	 blank	3
1023	龟苓膏是哪个省的特产？	 广东	 江苏	 广西	 blank	3
1024	世界上最曲折的海峡是？	 英卡海峡	 英吉利海峡	 麦哲伦海峡	 blank	3
1025	怎么有效舒缓眼部疲劳？	 毛巾浸小米草敷眼	 闭目养神	 睡两天两夜	 blank	1
1026	蚂蚁下雨前为什么要搬家？	 找个能躲雨的地方	 泥土气体熏走它们	 下雨前没有吃的	 blank	2
1027	怎么使家禽类食品解冻？	 放在冰箱里保鲜层	 用火解冻	 在水中解冻	 blank	3
1028	CLAMP的成名作是？	 《魔卡少女樱》	 《圣传》	 《X战记》	 blank	2
1029	谢霆锋的英文名是什么？	 尼古拉斯谢	 凯文谢	 萨缪尔谢	 blank	1
1030	《海贼王》的作者名字？	 尾田荣二郎	 久保带人	 尾田荣一郎	 blank	3
1031	下列哪位歌手已经逝世？	 新居昭乃	 冈崎律子	 Suara	 blank	2
1032	全球最大的群岛是什么？	 马德拉群岛	 马来群岛	 加那利群岛	 blank	2
1033	世界上最危险的海胆是？	 花海海胆	 马粪海胆	 换刺棘海胆	 blank	1
1034	北美车展的前身是什么？	 京东车展	 北京车展	 底特律车展	 blank	3
1035	些列哪个高原面积最大？	 巴西高原	 青藏高原	 内蒙古高原	 blank	1
1036	好莱坞位于美国哪个州？	 加利福尼亚州	 纽约州	 德克萨斯州	 blank	1
1037	东邪黄药师的绝技是？	 弹指神功	 蛤蟆功	 降龙十八掌	 blank	1
1038	河流中流入太平洋的是？	 叶尼塞河	 恒河	 湄公河	 blank	3
1039	世界上生长最慢的树是？	 木盐树	 铁桦树	 尔威兹加树	 blank	3
1040	克林斯曼的绰号是什么？	 小毛驴	 矮脚虎	 金色轰炸机	 blank	3
1041	世界上最长的运河的是？	 黄河	 多瑙河	 京杭大运河	 blank	3
1042	国民经济的主导产业是？	 工业	 农业	 交通运输业	 blank	1
1043	以下武器威力最大的是？	 严正抗议	 QNMLG	 blank	 blank	2
1044	双飞燕来自于哪个术语？	 国际象棋术语	 中国象棋术语	 围棋术语	 blank	3
1045	省市中，哪一个不是中国主要的煤炭集中产地？	 河北	 山西	 内蒙古	 blank	1
1046	在黄日华版《天龙八部》中陈浩民扮演谁？	 虚竹	 段誉	 萧峰	 blank	2
1047	台湾阳明山未被称为“阳明山”之前的名称是？	 草山	 屯山	 虾夷山	 blank	1
1048	下列哪个国家是在烈日炎炎的夏季度过圣诞的？	 荷兰	 波兰	 新西兰	 blank	3
1049	《歌声魅影》故事剧情是发生在哪国的歌剧院？	 纽约	 巴黎	 芝加哥	 blank	2
1050	典故“负荆请罪”中的负荆者是向谁请罪的？	 商鞅	 管仲	 蔺相如	 blank	3
1051	世界上被称为“造船之都”的地方在什么国家？	 荷兰	 丹麦	 西班牙	 blank	1
1052	华佗在医学来划分的话，他应该属于哪科医生？	 内科	 外科	 急诊科	 blank	3
1053	拿破仑统治时期，法国的主要对手是哪个国家？	 德国	 英国	 意大利	 blank	2
1054	世界上第一门火箭炮是由哪个国家研制成功的？	 美国	 德国	 前苏联	 blank	3
1055	麦克斯韦方程组是一组描述什么东西的方程组？	 力学	 光波	 电磁场	 blank	3
1056	_2012年哪个国家向中国挑起了黄岩岛之争？	 美国	 日本	 菲律宾	 blank	3
1057	著名诗句“对酒当歌，人生几何？”是谁写的？	 曹操	 刘备	 诸葛亮	 blank	1
1058	既属于哺乳动物，又属于生蛋来繁殖后代的是？	 蛇	 鲸鱼	 鸭嘴兽	 blank	3
1059	“贫乳是稀有价值”这震撼的话出自谁人之口？	 朽木露琪亚	 麻弓百里香	 戈薇	 blank	3
1060	如果所有的妇女都有大衣，那么漂亮的妇女会有？	 更多的大衣	 时髦的大衣	 大衣	 blank	3
1061	NBA2012最佳第六人的获得者是谁？	 特里	 大胡子哈登	 乐福	 blank	2
1062	中国美术的起源和萌芽时期是哪个时代的美术？	 盘古开天地时代	 石器时代	 现代	 blank	2
1063	马拉松长跑来源于马拉松战役，它的爆发地是？	 古代罗马	 古代希腊	 中国	 blank	2
1064	地球上最大的天体撞击坑叫伏利德佛坑，它在？	 加拿大	 澳大利亚	 南非	 blank	3
1065	世界上温带大陆性气候分布面积最广的国家是？	 俄罗斯	 加拿大	 中国	 blank	1
1066	冰箱或空调泄露的哪种物质会破坏大气层臭氧层？	 一氧化碳	 二氧化碳	 氟利昂	 blank	3
1067	植物中，既为观赏性植物又可使用的是哪种？	 仙人掌	 沙漠玫瑰	 吊兰	 blank	1
1068	下列《哆啦A梦》中的人物中，学习最好的是？	 小夫	 出木衫君	 大雄	 blank	2
1069	唯一一位作为队长和主帅夺得世界杯的人是谁？	 贝肯鲍尔	 扎加洛	 雅凯	 blank	1
1070	世界上第一个在NBA首发的中国球员是哪位？	 巴特尔	 易建联	 姚明	 blank	1
1071	周星驰在电影《行运一条龙》里饰演什么角色？	 周星星	 何金水	 常欢	 blank	2
1072	唐朝的“三司推事”没有以下的哪一司法机关？	 大理寺	 御史台	 廷尉	 blank	3
1073	世界部分首都是以人名命名的下列哪个不是？	 华盛顿	 莫斯科	 巴黎	 blank	2
1074	下列哪一种舞蹈不属于“国际标准舞”的一种？	 华尔兹	 黏巴达	 探戈	 blank	2
1075	首位登上奥斯卡颁奖典礼献唱的华语歌手是谁？	 王力宏	 萧亚轩	 李玟	 blank	3
1076	赵志敏在英雄大会上违背誓言，被谁打了一拳？	 尹志平	 小龙女	 杨过	 blank	2
1077	与“指鹿为马”典故有关的历史人物是哪一位？	 李斯	 吕不韦	 赵高	 blank	3
1078	成语“纸上谈兵”出自下列由哪一位故人事迹？	 赵括	 诸葛亮	 周瑜	 blank	1
1079	在韦小宝的7位夫人中，他最先与哪位相遇？	 双儿	 沐剑屏	 方怡	 blank	2
1080	国际足球协会（FIFA）总部在哪个城市？	 纽约	 苏黎世	 伦敦	 blank	2
1081	春天一堆满天飘舞的白色毛毛是什么树产生的？	 银杉	 梅花树	 柳树	 blank	3
1082	中国传统建筑中常用的琉璃瓦是一种什么材质？	 铁器	 青铜器	 陶瓷	 blank	3
1083	世界上第一个国家颁布的药典出现在哪个国家？	 英国	 意大利	 中国	 blank	3
1084	山重水复疑无路，柳暗花明又一春是谁的诗句？	 李白	 辛弃疾	 陆游	 blank	3
1085	游记文学中千古绝唱《永州八记》是谁的作品？	 韩愈	 柳宗元	 李贺	 blank	2
1086	被列为“世界十大文豪”之一的中国文学家是？	 矛盾	 郭沫若	 鲁迅	 blank	3
1087	世界上第一只鼠标在哪间美国大学发明的？	 史丹福大学	 中文大学	 麻省理工学院	 blank	1
1088	下列我国哪个古迹被誉为“世界八大奇迹”？	 万里长城	 乐山大佛	 秦始皇兵马俑	 blank	3
1089	“一日不见如隔三秋”里的“三秋”是指？	 三个月	 三年	 三个季度	 blank	3
1090	一般来说，味厚的滋补药宜用什么火煎？	 文火	 武火	 先文火后武火	 blank	1
1091	哪种茶对预防牙龈发炎有比较不错的效果？	 绿茶、红茶	 百合花茶、茉莉花茶	 黄茶、白茶	 blank	1
1092	足球运动中的角球区位于球场的哪一部分？	 四个边角	 球门前十公尺范围	 球场正中央	 blank	1
1093	“剑气碧烟横”是金庸哪部小说中的章节？	 《天龙八部》	 《白马啸西风》	 《碧血剑》	 blank	1
1094	“祸起萧墙”的“萧蔷”指的究竟是什么？	 宫殿大门对面矮墙	 竹子做的屏风	 萧国墙	 blank	1
1095	经常吃一下哪种食物容易铅中毒？	 油条	 松花蛋	 粉条	 blank	2
1096	下面哪一个不是构成大满贯的网球公开赛？	 温布尔登公开赛	 美国公开赛	 德国公开赛	 blank	3
1097	周润发第一部当男主角的电视剧是哪一部？	 《江湖小子》	 《网中人》	 《上海滩》	 blank	1
1098	古诗词“好雨知时节”的下一句？	 当春乃发生	 润物细无声	 花重锦官城	 blank	1
1099	下面哪部著作不属于明代四大奇书之一？	 《三国演义》	 《红楼梦》	 《西游记》	 blank	2
1100	非洲第一高峰乞力马扎罗山的海拔有多高？	5895	5958	8559	 blank	1
1101	农业产业化的主要特征不包括下列哪一个？	 农业科学化	 服务社会化	 农业专业化	 blank	1
1102	第一次由两个德国参加的世界杯是哪一年？	 1970年	 1974年	 1978年	 blank	2
1103	抗日战争中，中国军民伤亡总人数是多少？	 3500万	 4500万	 5500万	 blank	1
1104	基督教的重要节日“圣诞节”是在哪一天？	 12月1日	 12月25日	 1月1日	 blank	2
1105	一般人的眼睛可以分辨多少种不同的颜色？	 100万种	 700万种	 300万种	 blank	2
1106	B-2隐形飞机是在什么时候首次飞行的？	 1989年7月17日	 1999年9月11日	 2001年7月17日	 blank	1
1107	奥运会传递火炬的仪式是从哪一年开始的？	 1982年	 1928年	 1892年	 blank	2
1108	第一届欧洲足球锦标赛是在哪一年举办的？	 1960年	 1906年	 1690年	 blank	1
1109	综艺节目《天天向上》最初举办的时间是？	 2007年	 2008年	 2009年	 blank	2
1110	古人“稽首”之礼是用于什么关系的拜礼？	 平辈之间	 陈子对君王	 上级对下级	 blank	2
1111	位于马来半岛和苏门答腊岛之间的海峡是？	 马六甲海峡	 白令海峡	 土耳其海峡	 blank	1
1112	以下哪一项属于社会保障法律制度的体系？	 优抚法律制度	 卫生制度	 保障金制度	 blank	1
1113	全国性抗日战争爆发的标志是哪一个事件？	 九一八事件	 七七事变	 一二八事件	 blank	2
1114	成语“戴圆履方”之中“戴圆”是指什么？	 戴一顶帽子	 头顶天空	 头顶是圆的	 blank	2
1115	明确规定台湾必须归还中国的国际会议是？	 德黑兰会议	 开罗会议	 华盛顿会议	 blank	2
1116	连接太平洋和大西洋的著名海峡是哪一个？	 麦哲伦海峡	 白令海峡	 马六甲海峡	 blank	1
1117	中国古代社会中常讲的“气节”是指什么？	 气候情况	 人的情绪	 节操与志气	 blank	3
1118	《火影忍者》是哪位日本漫画家的代表作？	 岸本齐史	 青山刚昌	 高桥留美子	 blank	2
1119	下列哪一部动画片是由迪士尼公司出品的？	 哪吒闹海	 千与千寻	 美女与野兽	 blank	3
1120	提出“凡物皆数”思想的数学家是哪一位？	 哥德巴赫	 阿基米德	 毕达哥拉斯	 blank	3
1121	《少年阴阳师》中安倍家谁没有见鬼能力？	 安倍露树	 安倍昌亲	 安倍若菜	 blank	1
1122	以下四座铁塔中，哪一位是世界上最高的？	 东京塔	 日本灯塔	 埃菲尔铁塔	 blank	1
1123	电影“破坏之王”中哪种武功没出现过？	 铁砂掌	 九阳神功	 电光毒龙转	 blank	2
1124	哪项赛事是男子羽毛球团体锦标赛的奖杯？	 汤姆斯杯	 尤伯杯	 斯韦思林杯	 blank	1
1125	中国唯一一条流入北冰洋的河流是哪一条？	 黑龙江	 松花江	 喀尔齐斯河	 blank	3
1126	周星驰在电影《国产凌凌漆》中的武器？	 斩骨刀	 双截棍	 要你命三千	 blank	1
1127	鲫鱼的内耳除了听觉以外，还有什么作用？	 平衡身体	 嗅觉	 探测超声波	 blank	1
1128	任天堂最早经营的日本纸牌，俗称是什么？	 花札	 手札	 魔法风云会	 blank	1
1129	从种族构成上看，拉丁美洲的人种主要是？	 混血人种	 黄色人种	 黑色人种	 blank	1
1130	“高山仰止景行行止”常用来比喻什么？	 山太高了	 对高尚品德的仰慕	 仰视天空	 blank	2
1131	通常用来赞扬男孩的“帅”最初是指什么？	 长相英俊好看	 行动潇洒利索	 精神抖擞	 blank	3
1132	著名艺人周星驰参演的第一部电影是什么？	 《霹雳先锋》	 《霹雳娇娃》	 《赌圣》	 blank	1
1133	马克思主义中国化理论成果的精髓是什么？	 理论联系实际	 人格化	 实事求是	 blank	3
1134	有记录的世界上飞翔距离最远的是什么鸟？	 印度天鹅	 波罗的海鱼鸥	 北极燕鸥	 blank	3
1135	不是男人肾虚的表现的是？	 腰酸	 无缘无故感觉口咸	 非常怕冷	 blank	1
1136	_2009年“四大天王”之一的刘德华公开了自己的恋情，请问他的太太是？	 赵薇	 郑秀文	 朱丽倩	 blank	3
1137	在2000年，国际足联将中国的哪位足球运动员被评为“世界最佳女球员”？	 孙雯	 马晓旭	 古雅沙	 blank	1
1138	_2006年国际天文联合会重新定义行星这个名词，将哪一个行星排除外？	 冥王星	 地球	 天王星	 blank	1
